Prey	EBOV_VP35_Reproducibility	GFP_Reproducibility	MARV_VP24_Reproducibility	MARV_VP35_Reproducibility	MARV_VP40_Reproducibility	Vector_Reproducibility	EBOV_VP35_Abundance	GFP_Abundance	MARV_VP24_Abundance	MARV_VP35_Abundance	MARV_VP40_Abundance	Vector_Abundance	EBOV_VP35_Specificty	GFP_Specificty	MARV_VP24_Specificty	MARV_VP35_Specificty	MARV_VP40_Specificty	Vector_Specificty	EBOV_VP35_mist	GFP_mist	MARV_VP24_mist	MARV_VP35_mist	MARV_VP40_mist	Vector_mist	EBOV_VP35_wd	GFP_wd	MARV_VP24_wd	MARV_VP35_wd	MARV_VP40_wd	Vector_wd	EBOV_VP35_mist_percent_global	GFP_mist_percent_global	MARV_VP24_mist_percent_global	MARV_VP35_mist_percent_global	MARV_VP40_mist_percent_global	Vector_mist_percent_global	EBOV_VP35_wd_percent_global	GFP_wd_percent_global	MARV_VP24_wd_percent_global	MARV_VP35_wd_percent_global	MARV_VP40_wd_percent_global	Vector_wd_percent_global	EBOV_VP35_wd_percent_perBait	GFP_wd_percent_perBait	MARV_VP24_wd_percent_perBait	MARV_VP35_wd_percent_perBait	MARV_VP40_wd_percent_perBait	Vector_wd_percent_perBait	Entry.name	Protein.names	Gene.names
Q99459	0.988387180719625	NA	NA	0.988260244665851	NA	NA	0.000842798519367102	NA	NA	0.00106255154536349	NA	NA	0.442332637433883	NA	NA	0.557667362566117	NA	NA	0.608175566233902	NA	NA	0.687200819806664	NA	NA	130.316989759825	NA	NA	138.051290783385	NA	NA	0.873759171342181	NA	NA	0.934397928355553	NA	NA	0.976478204574858	NA	NA	0.9788519637462	NA	NA	0.942588726513566	NA	NA	0.966512702078534	NA	NA	CDC5L_HUMAN	Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein)	CDC5L KIAA0432 PCDC5RP
Q99496	0.611812718293047	NA	NA	5.58110672701622e-11	NA	NA	6.57275690768003e-05	NA	NA	2.40932932876257e-05	NA	NA	0.731762837124931	NA	NA	0.268237162875069	NA	NA	0.690393712188777	NA	NA	0.183879401135736	NA	NA	6.46747401533552	NA	NA	2.15582467177851	NA	NA	0.935476909797072	NA	NA	0.139404402244282	NA	NA	0.842468709538186	NA	NA	0.487268018990071	NA	NA	0.671189979123171	NA	NA	0.415704387990762	NA	NA	RING2_HUMAN	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (Huntingtin-interacting protein 2-interacting protein 3) (HIP2-interacting protein 3) (Protein DinG) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING finger protein BAP-1) (RING-type E3 ubiquitin transferase RING2)	RNF2 BAP1 DING HIPI3 RING1B
Q99497	0.998542971435403	0.997250050367187	0.998107089790659	0.998312807478844	0.993230156227772	0.997827237731629	0.0137417509705723	0.0288138976123145	0.0222182368034249	0.0153270980461319	0.0227286502804859	0.0266823781413149	0.106104065359108	0.222480503543889	0.171553483613781	0.118344992303736	0.175494534870366	0.20602242030912	0.380897761657071	0.460365898853929	0.425680029656543	0.389227475669937	0.426880021455611	0.449249093977167	7.57187779440036	7.68114574786861	7.76745346515403	7.52772652709081	7.59385716659634	7.57187779440036	0.437850668968474	0.741260250323638	0.588908070781144	0.466767371601185	0.593655589123828	0.697022011221356	0.856495468277934	0.858653431160972	0.860379801467403	0.855848079413023	0.857358653431149	0.856495468277934	0.686847599164925	0.978560490045944	0.911167512690357	0.727482678983838	0.953145917001342	0.993517017828204	PARK7_HUMAN	Protein/nucleic acid deglycase DJ-1 (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124) (Maillard deglycase) (Oncogene DJ1) (Parkinson disease protein 7) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1)	PARK7
Q99575	0.537722291757233	NA	NA	0.577983065860556	NA	NA	3.51066310601864e-05	NA	NA	3.28500492196481e-05	NA	NA	0.516603090610416	NA	NA	0.483396909389584	NA	NA	0.520040252555726	NA	NA	0.509698726451904	NA	NA	8.38786244506617	NA	NA	7.50233224523422	NA	NA	0.823047043590784	NA	NA	0.815494173500151	NA	NA	0.864264134656872	NA	NA	0.855416486836415	NA	NA	0.698329853862211	NA	NA	0.726327944572752	NA	NA	POP1_HUMAN	Ribonucleases P/MRP protein subunit POP1 (hPOP1) (EC 3.1.26.5)	POP1 KIAA0061
Q99615	0.750619738298061	0.77173309448394	0.386637086893945	5.58110672701622e-11	0.371856797591995	5.58110672701622e-11	7.30680588077735e-05	0.000119834337194704	4.52980386426728e-05	1.63873411834863e-05	4.69470025525345e-05	2.86638459876719e-05	0.221285170243938	0.362915918937461	0.137184213681258	0.049628738504922	0.142178068252923	0.0868078903794989	0.383282340396653	0.486886017444599	0.213330560716338	0.0340210942182819	0.212193745133254	0.0595078477877918	1.11803398874989	1	1	1	1	1	0.446050927924019	0.792188174363339	0.162063012516186	0.0336642209753992	0.161199827362971	0.0550280535174797	0.0606387570133794	0	0	0	0	0	0.0354906054279749	0	0	0	0	0	DNJC7_HUMAN	DnaJ homolog subfamily C member 7 (Tetratricopeptide repeat protein 2) (TPR repeat protein 2)	DNAJC7 TPR2 TTC2
Q99623	0.997248063841045	0.943426125313276	0.975048830916643	0.897624053487399	0.691138390358617	0.906940345781425	0.00120584217788904	0.000811056572366924	0.00134273239616713	0.000892601748647864	0.000344849517568654	0.00120900117050197	0.207685983265948	0.139690819250672	0.231263015239026	0.153735600920318	0.0593945148447313	0.208230066479305	0.450058950344898	0.386839549844604	0.459372928064297	0.382336560915776	0.253954516751681	0.422569303403148	2.82842712474619	1.63299316185545	2.41522945769824	2.3094010767585	1.5	2.04124145231932	0.700906344410825	0.457488131204121	0.738454898575689	0.44389296504098	0.199611566681055	0.574881312041396	0.640699179974101	0.320025895554596	0.570565386275353	0.5451014242555	0.259818731117825	0.455545964609407	0.490605427974947	0.408882082695253	0.557106598984771	0.466512702078522	0.243641231593039	0.594813614262562	PHB2_HUMAN	Prohibitin-2 (B-cell receptor-associated protein BAP37) (D-prohibitin) (Repressor of estrogen receptor activity)	PHB2 BAP REA
Q99661	0.377162330449329	0.611226907502367	NA	NA	5.58110672701622e-11	5.58110672701622e-11	4.76126590977196e-05	6.25528316519088e-05	NA	NA	8.37566006663486e-05	1.95309516109102e-05	0.223059172277634	0.293051955431853	NA	NA	0.392388880845322	0.0914999914451912	0.269275470773021	0.389472256554672	NA	NA	0.268987000914836	0.062724275557284	2.6037551003382	2.01686002824249	NA	NA	3.00655741616824	1.34457335216166	0.217738454898578	0.468277945619312	NA	NA	0.216227880880451	0.0582649978420373	0.604876996115664	0.453819594302976	NA	NA	0.664652567975827	0.18256365990505	0.464509394572025	0.591117917304748	NA	NA	0.710843373493977	0.246353322528363	KIF2C_HUMAN	Kinesin-like protein KIF2C (Kinesin-like protein 6) (Mitotic centromere-associated kinesin) (MCAK)	KIF2C KNSL6
Q99714	0.865091572508472	0.844460018738977	0.674197953068463	0.587277141352386	0.871281240977986	0.911787112384311	0.000386637262772367	0.00112857016890386	0.00039973561837951	0.000157691397850871	0.000750746978272401	0.000893924664089856	0.104010068954102	0.303598934685045	0.107533683983123	0.0424208806112777	0.201959957033859	0.240476474732594	0.338208949592851	0.468668081575689	0.281728092591769	0.21027349413002	0.407266445877209	0.44616803376887	1.61245154965971	2.04939015319192	1.5	1.29099444873581	1.58113883008419	1.63299316185545	0.318946914113071	0.763055675442324	0.232628398791543	0.159257660768236	0.52416918429	0.682563659905	0.316573154941734	0.462667242123434	0.259818731117825	0.14717306862322	0.302762192490289	0.320025895554596	0.241127348643006	0.604900459418071	0.223350253807107	0.18013856812933	0.278447121820616	0.432739059967585	HCD2_HUMAN	3-hydroxyacyl-CoA dehydrogenase type-2 (EC 1.1.1.35) (17-beta-hydroxysteroid dehydrogenase 10) (17-beta-HSD 10) (EC 1.1.1.51) (2-methyl-3-hydroxybutyryl-CoA dehydrogenase) (MHBD) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase) (EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (Endoplasmic reticulum-associated amyloid beta-peptide-binding protein) (Mitochondrial ribonuclease P protein 2) (Mitochondrial RNase P protein 2) (Short chain dehydrogenase/reductase family 5C member 1) (Short-chain type dehydrogenase/reductase XH98G2) (Type II HADH)	HSD17B10 ERAB HADH2 MRPP2 SCHAD SDR5C1 XH98G2
Q99729	0.592764064371945	NA	NA	0.497444749459079	NA	NA	9.12384190476121e-05	NA	NA	0.000202399096483561	NA	NA	0.310717855252818	NA	NA	0.689282144747182	NA	NA	0.395886237516013	NA	NA	0.625987637894865	NA	NA	7.76141236570081	NA	NA	10.9762946307443	NA	NA	0.493310315062554	NA	NA	0.887785930081929	NA	NA	0.860164005179099	NA	NA	0.874838152783759	NA	NA	0.69206680584551	NA	NA	0.742494226327949	NA	NA	ROAA_HUMAN	Heterogeneous nuclear ribonucleoprotein A/B (hnRNP A/B) (APOBEC1-binding protein 1) (ABBP-1)	HNRNPAB ABBP1 HNRPAB
Q99757	0.33780337703657	5.58110672701622e-11	5.58110672701622e-11	NA	5.58110672701622e-11	NA	0.000140022002521492	0.000161754126839745	0.000207825521243989	NA	5.37343711399704e-05	NA	0.248558581586365	0.287136132957796	0.368919283024282	NA	0.0953860024315562	NA	0.274612703711497	0.196835654575714	0.252899096363302	NA	0.0653883788009275	NA	1.83711730708738	1.73205080756888	2.12132034355964	NA	1.22474487139159	NA	0.224212343547693	0.148467846353044	0.198748381527839	NA	0.0595597755718604	NA	0.388217522658609	0.351963746223564	0.476694000863183	NA	0.0943029779887786	NA	0.298538622129436	0.460949464012251	0.449238578680202	NA	0.0776439089692102	NA	THIOM_HUMAN	Thioredoxin, mitochondrial (MTRX) (Mt-Trx) (Thioredoxin-2)	TXN2 TRX2
Q99848	0.991712485611534	NA	NA	0.998219916939785	NA	NA	0.00219236628997168	NA	NA	0.00288981253519648	NA	NA	0.431383145967742	NA	NA	0.568616854032258	NA	NA	0.601703580081161	NA	NA	0.697790553863795	NA	NA	129.722488091298	NA	NA	140.228709146282	NA	NA	0.869227449287801	NA	NA	0.939577039274845	NA	NA	0.975615019421643	NA	NA	0.979499352611111	NA	NA	0.940501043841332	NA	NA	0.968822170900705	NA	NA	EBP2_HUMAN	Probable rRNA-processing protein EBP2 (EBNA1-binding protein 2) (Nucleolar protein p40)	EBNA1BP2 EBP2
Q99873	0.386824875996897	0.575419034408	NA	5.58110672701622e-11	0.597075240687	0.347923252264711	4.50382425176881e-05	0.000232668601107308	NA	2.24247826721391e-05	0.000106232639470771	0.000123994371827654	0.0849203526162484	0.438700503044764	NA	0.0422822993395645	0.200303402151398	0.233793442848025	0.177561098341212	0.478269003232979	NA	0.028985072689189	0.321526242364496	0.267613243034437	1.2	1.85903200617956	NA	1.09544511501033	1.3145341380124	1.46969384566991	0.135304272766509	0.780103582218325	NA	0.0289167026327147	0.291324989210183	0.213854121709108	0.0850237375917134	0.397712559343978	NA	0.0433750539490721	0.160768234786362	0.229391454466983	0.0490605427974948	0.514548238897397	NA	0.0658198614318707	0.145917001338688	0.309562398703404	ANM1_HUMAN	Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1) (Interferon receptor 1-bound protein 4)	PRMT1 HMT2 HRMT1L2 IR1B4
Q99942	NA	NA	0.358128305122102	NA	NA	NA	NA	NA	0.000193883576241836	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.796004481525437	NA	NA	NA	NA	NA	11.5009758764329	NA	NA	NA	NA	NA	0.960940871816923	NA	NA	NA	NA	NA	0.875053949072063	NA	NA	NA	NA	NA	0.925126903553301	NA	NA	NA	RNF5_HUMAN	E3 ubiquitin-protein ligase RNF5 (EC 2.3.2.27) (Protein G16) (RING finger protein 5) (RING-type E3 ubiquitin transferase RNF5) (Ram1 homolog) (HsRma1)	RNF5 G16 NG2 RMA1
Q99959	NA	5.58110672701622e-11	NA	5.58110672701622e-11	NA	NA	NA	1.52390380564118e-05	NA	9.65234708049931e-06	NA	NA	NA	0.612221375893382	NA	0.387778624106618	NA	NA	NA	0.419683966230559	NA	0.265826182156536	NA	NA	NA	2.15582467177851	NA	2.15582467177851	NA	NA	NA	0.564523090202813	NA	0.211264566249462	NA	NA	NA	0.487268018990071	NA	0.487268018990071	NA	NA	NA	0.652373660030628	NA	0.415704387990762	NA	NA	PKP2_HUMAN	Plakophilin-2	PKP2
Q99986	NA	NA	NA	NA	0.295181623732926	NA	NA	NA	NA	NA	0.000101658535334443	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.77658299225519	NA	NA	NA	NA	NA	13.2801830364039	NA	NA	NA	NA	NA	0.956624946050846	NA	NA	NA	NA	NA	0.883470004315912	NA	NA	NA	NA	NA	0.98795180722892	NA	VRK1_HUMAN	Serine/threonine-protein kinase VRK1 (EC 2.7.11.1) (Vaccinia-related kinase 1)	VRK1
Q9BQ04	0.832834212902613	NA	NA	NA	NA	NA	0.000271577955465245	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.942465958311458	NA	NA	NA	NA	NA	222.537196494638	NA	NA	NA	NA	NA	0.988994389296419	NA	NA	NA	NA	NA	0.988994389296479	NA	NA	NA	NA	NA	0.972860125260956	NA	NA	NA	NA	NA	RBM4B_HUMAN	RNA-binding protein 4B (RNA-binding motif protein 30) (RNA-binding motif protein 4B) (RNA-binding protein 30)	RBM4B RBM30
Q9BQ39	0.988032571454549	NA	NA	0.955125914872404	NA	NA	0.00098551528806185	NA	NA	0.000774166053608094	NA	NA	0.560053269148488	NA	NA	0.439946730851512	NA	NA	0.688765679475969	NA	NA	0.596277496011282	NA	NA	136.786781557149	NA	NA	113.683036561878	NA	NA	0.934613724643857	NA	NA	0.865558912386636	NA	NA	0.977772982304681	NA	NA	0.970435908502351	NA	NA	0.945720250521917	NA	NA	0.943418013856824	NA	NA	DDX50_HUMAN	ATP-dependent RNA helicase DDX50 (EC 3.6.4.13) (DEAD box protein 50) (Gu-beta) (Nucleolar protein Gu2)	DDX50
Q9BQ61	0.613118712436693	0.828401140428008	0.754271065324639	0.855045730311787	0.769355320880116	0.612836812496145	0.000137992074833862	0.00072529714106074	0.000608420345127719	0.000344176403888276	0.000744169876171753	0.00050581405858315	0.0450091097632412	0.236571402178505	0.198449498849935	0.112260603075762	0.242727154290841	0.164982231841715	0.220020533614659	0.417762988534601	0.368757993926487	0.340765076478929	0.403765523941519	0.302178526161039	1	1.34164078649987	1.5	1.18321595661992	1.6583123951777	1.4142135623731	0.166378938282263	0.557401812688787	0.394907207596014	0.324341821320667	0.514458351316328	0.259818731117826	0	0.174794993526111	0.259818731117825	0.0809236081139405	0.329736728528269	0.189469141130773	0	0.214395099540582	0.223350253807107	0.109699769053118	0.299866131191432	0.259319286871961	TRIR_HUMAN	Telomerase RNA component interacting RNase (EC 3.1.13.-) (Exoribonuclease TRIR)	TRIR C19orf43
Q9BQ67	0.997590404446413	NA	NA	0.963035866727726	NA	NA	0.000837262448855335	NA	NA	0.00114486289993979	NA	NA	0.422406408032812	NA	NA	0.577593591967188	NA	NA	0.59735537433862	NA	NA	0.693078462573816	NA	NA	97.3113799342814	NA	NA	106.599275783923	NA	NA	0.865990504963244	NA	NA	0.93590850237368	NA	NA	0.963962019853236	NA	NA	0.968493741907617	NA	NA	0.913361169102293	NA	NA	0.936489607390311	NA	NA	GRWD1_HUMAN	Glutamate-rich WD repeat-containing protein 1	GRWD1 GRWD KIAA1942 WDR28
Q9BQ69	NA	NA	0.345943936854451	NA	0.365559752852214	NA	NA	NA	0.000291433945870234	NA	0.000302625757548767	NA	NA	NA	0.490580229887568	NA	0.509419770112432	NA	NA	NA	0.443033473174248	NA	0.462000300806782	NA	NA	NA	7.92922103263739	NA	8.35813284468215	NA	NA	NA	0.668321104876949	NA	0.746007768666322	NA	NA	NA	0.861674579197226	NA	0.86361674579196	NA	NA	NA	0.913705583756347	NA	0.965194109772427	NA	MACD1_HUMAN	ADP-ribose glycohydrolase MACROD1 (MACRO domain-containing protein 1) (O-acetyl-ADP-ribose deacetylase MACROD1) (EC 3.1.1.106) (Protein LRP16) ([Protein ADP-ribosylaspartate] hydrolase MACROD1) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase MACROD1) (EC 3.2.2.-)	MACROD1 LRP16
Q9BQ70	5.58110672701622e-11	NA	NA	0.664555143224657	NA	NA	1.2146055560395e-05	NA	NA	0.000171620476756683	NA	NA	0.0660950359526711	NA	NA	0.933904964047329	NA	NA	0.0453088805036261	NA	NA	0.845237413101229	NA	NA	2.37094658923859	NA	NA	23.0482350819447	NA	NA	0.0438066465256798	NA	NA	0.973025463961936	NA	NA	0.559559775571857	NA	NA	0.904186447993079	NA	NA	0.427974947807933	NA	NA	0.79099307159354	NA	NA	TCF25_HUMAN	Transcription factor 25 (TCF-25) (Nuclear localized protein 1)	TCF25 KIAA1049 NULP1 FKSG26
Q9BQ75	0.466023918693369	NA	0.645888490948179	0.772742334871016	0.380138971030661	NA	0.000187562133129212	NA	0.000349178991877754	0.000248211140031534	0.000442965479734366	NA	0.15274812496818	NA	0.284366761018136	0.202139875482822	0.360745238530862	NA	0.248493844651716	NA	0.394214315564576	0.376984577958378	0.364581385271641	NA	2.92933651317263	NA	3.52304151520468	3.32155539440394	3.99201276293914	NA	0.193137678031939	NA	0.486620630125136	0.421450151057384	0.381743634009482	NA	0.651704790677597	NA	0.716443677168748	0.70025895554596	0.754855416486831	NA	0.494780793319415	NA	0.755076142131979	0.571593533487298	0.825970548862117	NA	CMS1_HUMAN	Protein CMSS1 (Cms1 ribosomal small subunit homolog)	CMSS1 C3orf26
Q9BQD3	0.974090697362997	NA	NA	NA	NA	NA	0.000848417407975977	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.986051259425157	NA	NA	NA	NA	NA	617.207132814941	NA	NA	NA	NA	NA	0.996115666810445	NA	NA	NA	NA	NA	0.995036685368986	NA	NA	NA	NA	NA	0.985386221294359	NA	NA	NA	NA	NA	KXDL1_HUMAN	KxDL motif-containing protein 1	KXD1 C19orf50
Q9BQE3	0.968450471575413	0.976152611645259	0.995477074241449	0.985417845375315	0.911789063633132	0.961766972739689	0.00040812653651034	0.00100829654456553	0.00102630230389002	0.000417679583960587	0.000538083851283345	0.000588537457907438	0.102363643487964	0.252894381484153	0.257410468930909	0.104759676717712	0.134958691954606	0.147613137424656	0.368969757676754	0.474540002169519	0.483598109034273	0.375847263190725	0.373833019704286	0.397927753618601	2	2.23606797749979	2.58198889747161	1.91485421551268	1.77951304200522	1.73205080756888	0.395338800172622	0.773413897280907	0.787440656020655	0.416486836426396	0.410444540353889	0.501726370306403	0.440871817004746	0.524816573154939	0.600345274061283	0.41864479930945	0.368795856711263	0.351963746223564	0.334029227557411	0.690658499234304	0.597715736040608	0.369515011547344	0.338688085676038	0.47001620745543	TBA1C_HUMAN	Tubulin alpha-1C chain (Alpha-tubulin 6) (Tubulin alpha-6 chain) [Cleaved into: Detyrosinated tubulin alpha-1C chain]	TUBA1C TUBA6
Q9BQG0	0.998567604177407	NA	5.58110672701622e-11	0.998220896862449	NA	NA	0.00136781856262157	NA	8.65939671849955e-06	0.00152592495920847	NA	NA	0.4712710815856	NA	0.00298352674026045	0.525745391674139	NA	NA	0.631157254253233	NA	0.00204528904293977	0.668393911268267	NA	NA	62.5256558168468	NA	1.74401562031883	62.2656727539208	NA	NA	0.892965041001221	NA	0.000215796288303841	0.91670263271464	NA	NA	0.938066465256778	NA	0.36577470867501	0.937850668968474	NA	NA	0.851774530271396	NA	0.333756345177665	0.863741339491926	NA	NA	MBB1A_HUMAN	Myb-binding protein 1A	MYBBP1A P160
Q9BRA2	NA	0.600344963164422	5.58110672701622e-11	5.58110672701622e-11	5.58110672701622e-11	0.575303632083481	NA	0.000565900100546247	0.00018698664784012	6.91359168936576e-05	0.000320070016508215	0.000486442784634068	NA	0.347490191165108	0.114818898142211	0.0424528162383474	0.196538560631639	0.298699533822695	NA	0.423435805195312	0.0787106173231072	0.0291022421268336	0.134731056333113	0.382262846236508	NA	1.69705627484771	1.54919333848297	1.09544511501033	1.89736659610103	1.51789327688082	NA	0.578118256365954	0.068407423392318	0.0293482952093223	0.0994820889080714	0.443677168752677	NA	0.345705653862753	0.289167026327147	0.0433750539490721	0.412386706948639	0.272550712127752	NA	0.453292496171516	0.25	0.0658198614318707	0.396251673360107	0.363047001620746	TXD17_HUMAN	Thioredoxin domain-containing protein 17 (14 kDa thioredoxin-related protein) (TRP14) (Protein 42-9-9) (Thioredoxin-like protein 5)	TXNDC17 TXNL5
Q9BRJ6	0.982273820671604	NA	NA	0.99147045650619	NA	NA	0.00150939845982197	NA	NA	0.0029928024479072	NA	NA	0.335257908466658	NA	NA	0.664742091533342	NA	NA	0.532892586739609	NA	NA	0.761603568215465	NA	NA	87.9472011243763	NA	NA	116.129933046012	NA	NA	0.829520932239899	NA	NA	0.9540353905912	NA	NA	0.958135520069033	NA	NA	0.971083297367262	NA	NA	0.898747390396656	NA	NA	0.94688221709008	NA	NA	CG050_HUMAN	Uncharacterized protein C7orf50	C7orf50 FP15621
Q9BRJ7	0.978617730944782	0.989931962458233	0.862795736791364	0.968286282220459	0.943645075899712	0.989055568042746	0.00066674974478434	0.00195668086659551	0.000886456193384895	0.000888565542439723	0.00173317793998836	0.00201409747876257	0.0818526918578082	0.240209459831612	0.108824677039882	0.109083628617375	0.212771404813218	0.247258137840105	0.358047741152319	0.470101357004372	0.340804056308762	0.373528580757608	0.437010070721369	0.474663244499972	1.77951304200522	2.12132034355964	1.78885438199983	1.91485421551268	2.16024689946929	2.19848432637882	0.366637893828214	0.765861027190273	0.324773413897274	0.408286577470851	0.639188605955934	0.774061286145818	0.368795856711263	0.476694000863183	0.375485541648682	0.41864479930945	0.502589555459644	0.512947777298228	0.281837160751566	0.633996937212864	0.350253807106599	0.369515011547344	0.502008032128514	0.669367909238251	TIRR_HUMAN	Tudor-interacting repair regulator protein (NUDT16-like protein 1) (Protein syndesmos)	NUDT16L1 SDOS TIRR
Q9BRP1	0.948977656850744	0.914142155345014	0.943419142338792	0.812676628555222	0.976435678411928	0.976164955838659	0.000237145783356732	0.000904612301126484	0.000565399416592301	0.000418402321227679	0.000470124954198857	0.000947214833888332	0.0669355074756413	0.255331056650179	0.159586632072254	0.118096013785041	0.132694969064352	0.267355820952533	0.338674449586656	0.457077663322176	0.400474709918161	0.331693612295761	0.392226230048463	0.484456908046483	1.35400640077266	1.91485421551268	1.68325082306035	1.89736659610103	1.52752523165195	1.95789002074512	0.320457488131198	0.732844195079789	0.506473888649087	0.307509710832969	0.478851963746199	0.788951230038782	0.182779456193354	0.41864479930945	0.337936987483814	0.412386706948639	0.27751402675874	0.430945187742769	0.129436325678497	0.545176110260337	0.304568527918782	0.364896073903002	0.258366800535475	0.565640194489466	PDD2L_HUMAN	Programmed cell death protein 2-like	PDCD2L
Q9BRP8	5.58110672701622e-11	NA	5.58110672701622e-11	NA	0.331331281897663	NA	7.07275090081659e-05	NA	0.000144366269235041	NA	0.000364758251197125	NA	0.121975099537776	NA	0.248970878612569	NA	0.629054021849655	NA	0.083615572037314	NA	0.170672887437886	NA	0.53345063688122	NA	2.16682974945174	NA	2.65381362281973	NA	4.33365949890347	NA	0.0722917565817871	NA	0.130772550712129	NA	0.829736728528203	NA	0.509495036685367	NA	0.61480362537764	NA	0.774277082434176	NA	0.393528183716075	NA	0.616751269035532	NA	0.850066934404286	NA	PYM1_HUMAN	Partner of Y14 and mago (PYM homolog 1 exon junction complex-associated factor) (Protein wibg homolog)	PYM1 PYM WIBG
Q9BRS2	0.386019393872876	NA	0.665312771200286	NA	0.384636958073031	NA	5.37404151721525e-05	NA	0.000303127844413521	NA	0.000403758673368496	NA	0.0706527902758218	NA	0.398523679980952	NA	0.530823529743226	NA	0.167532078146451	NA	0.478462723804119	NA	0.482559284950244	NA	3.53663333687974	NA	10.0031096603123	NA	8.66294708267197	NA	0.128398791540786	NA	0.780750971083237	NA	0.786361674579136	NA	0.717738454898571	NA	0.873111782477329	NA	0.865990504963302	NA	0.538622129436325	NA	0.922588832487311	NA	0.967871485943779	NA	RIOK1_HUMAN	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (RIO kinase 1)	RIOK1 RIO1
Q9BRT6	0.996026926908569	NA	NA	0.98756441534477	NA	NA	0.0015212962354343	NA	NA	0.00166251285367721	NA	NA	0.47782269377805	NA	NA	0.52217730622195	NA	NA	0.634865489496455	NA	NA	0.662660922831139	NA	NA	69.9665113647087	NA	NA	68.6078089897425	NA	NA	0.895986189037474	NA	NA	0.91217091066026	NA	NA	0.944324557617589	NA	NA	0.942598187311158	NA	NA	0.863256784968682	NA	NA	0.878752886836037	NA	NA	LLPH_HUMAN	Protein LLP homolog (Protein LAPS18-like)	LLPH C12orf31 cPERP-G
Q9BRX2	0.99611803414532	0.995941212818809	0.996816619004997	0.991702266263046	0.985174251064262	0.995868603928727	0.00111125514688253	0.00322659034856994	0.00214312635921724	0.00157151097674945	0.00263221100730349	0.00285478427504532	0.0820751832193978	0.238309802006984	0.158287220615834	0.116068799959979	0.194410078821787	0.210848915376018	0.36360227900426	0.470660725243272	0.416068077099073	0.385545589476124	0.437241552791583	0.451811394863824	3.08220700148449	3.67423461417477	3.43996124009172	3.43996124009172	3.67423461417477	3.53553390593274	0.378506689684924	0.766292619766881	0.551575312904584	0.453603798014652	0.640483383685756	0.708243418213155	0.672205438066461	0.725291324989205	0.709106603366417	0.709106603366417	0.725291324989205	0.716875269745355	0.508350730688935	0.88820826952527	0.743654822335025	0.578521939953811	0.789825970548864	0.889789303079419	PELO_HUMAN	Protein pelota homolog (EC 3.1.-.-)	PELO CGI-17
Q9BSC4	0.368068394581648	NA	NA	0.964905498271596	NA	NA	3.15297130696011e-05	NA	NA	0.000455157417910416	NA	NA	0.0647843574702938	NA	NA	0.935215642529706	NA	NA	0.157970654586827	NA	NA	0.938804681230485	NA	NA	5.10746895444019	NA	NA	93.2025623421907	NA	NA	0.120630125161848	NA	NA	0.988562796719811	NA	NA	0.809883470004308	NA	NA	0.962019853258502	NA	NA	0.632567849686846	NA	NA	0.922632794457285	NA	NA	NOL10_HUMAN	Nucleolar protein 10	NOL10
Q9BSD7	0.976566202552118	0.98479943938248	0.980175191173673	0.981957835283905	0.957451909530742	0.99045396068885	0.00180272519532439	0.0034565019173012	0.00239291563068601	0.00207512011866075	0.00263036226967285	0.00278305182502593	0.119065032592885	0.228292428878369	0.158045484857378	0.137055966823626	0.173728181190332	0.183812905657411	0.382930985208318	0.460357514704514	0.410769473834553	0.396929054453314	0.414510720094431	0.43160693243742	2.76887462097269	2.70801280154532	2.54950975679639	2.79880927062444	2.54950975679639	2.44948974278318	0.445187742770803	0.741044454035334	0.532153646957241	0.497194648252023	0.544454035390558	0.616745791972337	0.632067328441947	0.621061717738452	0.596029348295206	0.636814846784632	0.596029348295206	0.577470867501076	0.48643006263048	0.784073506891272	0.595177664974618	0.524249422632795	0.61178045515395	0.74068071312804	NTPCR_HUMAN	Cancer-related nucleoside-triphosphatase (NTPase) (EC 3.6.1.15) (Nucleoside triphosphate phosphohydrolase)	NTPCR C1orf57
