id	ms_uniprot_ac	BAIT	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
FU000445	P62306	MARV_VP35		2	sp|P62306|RUXF_HUMAN	86	RUXF_HUMAN	9460
FU000445	P62316	MARV_VP35		4	sp|P62316|SMD2_HUMAN	118	SMD2_HUMAN	12980
FU000445	P62424	MARV_VP35		50	sp|P62424|RL7A_HUMAN	266	RL7A_HUMAN	29260
FU000445	P62633	MARV_VP35		20	sp|P62633|CNBP_HUMAN	177	CNBP_HUMAN	19470
FU000445	P62701	MARV_VP35		16	sp|P62701|RS4X_HUMAN	263	RS4X_HUMAN	28930
FU000445	P62750	MARV_VP35		33	sp|P62750|RL23A_HUMAN	156	RL23A_HUMAN	17160
FU000445	P62753	MARV_VP35		18	sp|P62753|RS6_HUMAN	249	RS6_HUMAN	27390
FU000445	P62805	MARV_VP35		19	sp|P62805|H4_HUMAN	103	H4_HUMAN	11330
FU000445	P62826	MARV_VP35		12	sp|P62826|RAN_HUMAN	216	RAN_HUMAN	23760
FU000445	P62829	MARV_VP35		15	sp|P62829|RL23_HUMAN	140	RL23_HUMAN	15400
FU000445	P62841	MARV_VP35		15	sp|P62841|RS15_HUMAN	145	RS15_HUMAN	15950
FU000445	P62847	MARV_VP35		8	sp|P62847|RS24_HUMAN	133	RS24_HUMAN	14630
FU000445	P62851	MARV_VP35		9	sp|P62851|RS25_HUMAN	125	RS25_HUMAN	13750
FU000445	P62854	MARV_VP35		1	sp|P62854|RS26_HUMAN	115	RS26_HUMAN	12650
FU000445	P62857	MARV_VP35		7	sp|P62857|RS28_HUMAN	69	RS28_HUMAN	7590
FU000445	P62861	MARV_VP35		6	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
FU000445	P62888	MARV_VP35		27	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
FU000445	P62899	MARV_VP35		10	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
FU000445	P62906	MARV_VP35		42	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
FU000445	P62910	MARV_VP35		19	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
FU000445	P62913	MARV_VP35		26	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
FU000445	P62917	MARV_VP35		39	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
FU000445	P62937	MARV_VP35		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
FU000445	P62942	MARV_VP35		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
FU000445	P62979	MARV_VP35		8	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
FU000445	P62987	MARV_VP35		2	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
FU000445	P63104	MARV_VP35		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
FU000445	P63167	MARV_VP35		11	sp|P63167|DYL1_HUMAN	89	DYL1_HUMAN	9790
FU000445	P63173	MARV_VP35		27	sp|P63173|RL38_HUMAN	70	RL38_HUMAN	7700
FU000445	P63208	MARV_VP35		4	sp|P63208|SKP1_HUMAN	163	SKP1_HUMAN	17930
FU000445	P63220	MARV_VP35		7	sp|P63220|RS21_HUMAN	83	RS21_HUMAN	9130
FU000445	P63244	MARV_VP35		1	sp|P63244|RACK1_HUMAN	317	RACK1_HUMAN	34870
FU000445	P67809	MARV_VP35		22	sp|P67809|YBOX1_HUMAN	324	YBOX1_HUMAN	35640
FU000445	P68036	MARV_VP35		1	sp|P68036|UB2L3_HUMAN	154	UB2L3_HUMAN	16940
FU000445	P68104	MARV_VP35		2	sp|P68104|EF1A1_HUMAN	462	EF1A1_HUMAN	50820
FU000445	P78346	MARV_VP35		1	sp|P78346|RPP30_HUMAN	268	RPP30_HUMAN	29480
FU000445	P78549	MARV_VP35		2	sp|P78549|NTH_HUMAN	312	NTH_HUMAN	34320
FU000445	P82650	MARV_VP35		2	sp|P82650|RT22_HUMAN	360	RT22_HUMAN	39600
FU000445	P82663	MARV_VP35		1	sp|P82663|RT25_HUMAN	173	RT25_HUMAN	19030
FU000445	P82912	MARV_VP35		3	sp|P82912|RT11_HUMAN	194	RT11_HUMAN	21340
FU000445	P83731	MARV_VP35		15	sp|P83731|RL24_HUMAN	157	RL24_HUMAN	17270
FU000445	P83881	MARV_VP35		2	sp|P83881|RL36A_HUMAN	106	RL36A_HUMAN	11660
FU000445	P84090	MARV_VP35		7	sp|P84090|ERH_HUMAN	104	ERH_HUMAN	11440
FU000445	P84098	MARV_VP35		21	sp|P84098|RL19_HUMAN	196	RL19_HUMAN	21560
FU000445	P84101	MARV_VP35		1	sp|P84101|SERF2_HUMAN	59	SERF2_HUMAN	6490
FU000445	P84103	MARV_VP35		13	sp|P84103|SRSF3_HUMAN	164	SRSF3_HUMAN	18040
FU000445	Q00013	MARV_VP35		2	sp|Q00013|EM55_HUMAN	466	EM55_HUMAN	51260
FU000445	Q00325	MARV_VP35		2	sp|Q00325|MPCP_HUMAN	362	MPCP_HUMAN	39820
FU000445	Q00577	MARV_VP35		1	sp|Q00577|PURA_HUMAN	322	PURA_HUMAN	35420
FU000445	Q00839	MARV_VP35		7	sp|Q00839|HNRPU_HUMAN	825	HNRPU_HUMAN	90750
FU000445	Q01105	MARV_VP35		4	sp|Q01105|SET_HUMAN	290	SET_HUMAN	31900
FU000445	Q01130	MARV_VP35		5	sp|Q01130|SRSF2_HUMAN	221	SRSF2_HUMAN	24310
FU000445	Q01780	MARV_VP35		12	sp|Q01780|EXOSX_HUMAN	885	EXOSX_HUMAN	97350
FU000445	Q01813	MARV_VP35		1	sp|Q01813|PFKAP_HUMAN	784	PFKAP_HUMAN	86240
FU000445	Q01844	MARV_VP35		8	sp|Q01844|EWS_HUMAN	656	EWS_HUMAN	72160
FU000445	Q02543	MARV_VP35		30	sp|Q02543|RL18A_HUMAN	176	RL18A_HUMAN	19360
FU000445	Q02790	MARV_VP35		2	sp|Q02790|FKBP4_HUMAN	459	FKBP4_HUMAN	50490
FU000445	Q02878	MARV_VP35		38	sp|Q02878|RL6_HUMAN	288	RL6_HUMAN	31680
FU000445	Q02978	MARV_VP35		1	sp|Q02978|M2OM_HUMAN	314	M2OM_HUMAN	34540
FU000445	Q03701	MARV_VP35		26	sp|Q03701|CEBPZ_HUMAN	1054	CEBPZ_HUMAN	115940
FU000445	Q04837	MARV_VP35		1	sp|Q04837|SSBP_HUMAN	148	SSBP_HUMAN	16280
FU000445	Q06124	MARV_VP35		1	sp|Q06124|PTN11_HUMAN	597	PTN11_HUMAN	65670
FU000445	Q06265	MARV_VP35		1	sp|Q06265|EXOS9_HUMAN	439	EXOS9_HUMAN	48290
FU000445	Q06787	MARV_VP35		9	sp|Q06787|FMR1_HUMAN	632	FMR1_HUMAN	69520
FU000445	Q06830	MARV_VP35		9	sp|Q06830|PRDX1_HUMAN	199	PRDX1_HUMAN	21890
FU000445	Q07020	MARV_VP35		17	sp|Q07020|RL18_HUMAN	188	RL18_HUMAN	20680
FU000445	Q07021	MARV_VP35		3	sp|Q07021|C1QBP_HUMAN	282	C1QBP_HUMAN	31020
FU000445	Q07065	MARV_VP35		2	sp|Q07065|CKAP4_HUMAN	602	CKAP4_HUMAN	66220
FU000445	Q07666	MARV_VP35		2	sp|Q07666|KHDR1_HUMAN	443	KHDR1_HUMAN	48730
FU000445	Q07955	MARV_VP35		2	sp|Q07955|SRSF1_HUMAN	248	SRSF1_HUMAN	27280
FU000445	Q08209	MARV_VP35		2	sp|Q08209|PP2BA_HUMAN	521	PP2BA_HUMAN	57310
FU000445	Q08211	MARV_VP35		10	sp|Q08211|DHX9_HUMAN	1270	DHX9_HUMAN	139700
FU000445	Q08945	MARV_VP35		1	sp|Q08945|SSRP1_HUMAN	709	SSRP1_HUMAN	77990
FU000445	Q12788	MARV_VP35		7	sp|Q12788|TBL3_HUMAN	808	TBL3_HUMAN	88880
FU000445	Q12834	MARV_VP35		2	sp|Q12834|CDC20_HUMAN	499	CDC20_HUMAN	54890
FU000445	Q12905	MARV_VP35		18	sp|Q12905|ILF2_HUMAN	390	ILF2_HUMAN	42900
FU000445	Q12906	MARV_VP35		25	sp|Q12906|ILF3_HUMAN	894	ILF3_HUMAN	98340
FU000445	Q12931	MARV_VP35		1	sp|Q12931|TRAP1_HUMAN	704	TRAP1_HUMAN	77440
FU000445	Q13085	MARV_VP35		220	sp|Q13085|ACACA_HUMAN	2346	ACACA_HUMAN	258060
FU000445	Q13148	MARV_VP35		2	sp|Q13148|TADBP_HUMAN	414	TADBP_HUMAN	45540
FU000445	Q13151	MARV_VP35		5	sp|Q13151|ROA0_HUMAN	305	ROA0_HUMAN	33550
FU000445	Q13206	MARV_VP35		8	sp|Q13206|DDX10_HUMAN	875	DDX10_HUMAN	96250
FU000445	Q13263	MARV_VP35		2	sp|Q13263|TIF1B_HUMAN	835	TIF1B_HUMAN	91850
FU000445	Q13310	MARV_VP35		4	sp|Q13310|PABP4_HUMAN	644	PABP4_HUMAN	70840
FU000445	Q13332	MARV_VP35		1	sp|Q13332|PTPRS_HUMAN	1948	PTPRS_HUMAN	214280
FU000445	Q13428	MARV_VP35		2	sp|Q13428|TCOF_HUMAN	1488	TCOF_HUMAN	163680
FU000445	Q13435	MARV_VP35		13	sp|Q13435|SF3B2_HUMAN	895	SF3B2_HUMAN	98450
FU000445	Q13442	MARV_VP35		3	sp|Q13442|HAP28_HUMAN	181	HAP28_HUMAN	19910
FU000445	Q13526	MARV_VP35		9	sp|Q13526|PIN1_HUMAN	163	PIN1_HUMAN	17930
FU000445	Q13541	MARV_VP35		5	sp|Q13541|4EBP1_HUMAN	118	4EBP1_HUMAN	12980
FU000445	Q13542	MARV_VP35		3	sp|Q13542|4EBP2_HUMAN	120	4EBP2_HUMAN	13200
FU000445	Q13573	MARV_VP35		2	sp|Q13573|SNW1_HUMAN	536	SNW1_HUMAN	58960
FU000445	Q13610	MARV_VP35		6	sp|Q13610|PWP1_HUMAN	501	PWP1_HUMAN	55110
FU000445	Q13642	MARV_VP35		11	sp|Q13642|FHL1_HUMAN	323	FHL1_HUMAN	35530
FU000445	Q13823	MARV_VP35		2	sp|Q13823|NOG2_HUMAN	731	NOG2_HUMAN	80410
FU000445	Q13868	MARV_VP35		3	sp|Q13868|EXOS2_HUMAN	293	EXOS2_HUMAN	32230
FU000445	Q13895	MARV_VP35		1	sp|Q13895|BYST_HUMAN	437	BYST_HUMAN	48070
FU000445	Q14061	MARV_VP35		7	sp|Q14061|COX17_HUMAN	63	COX17_HUMAN	6930
FU000445	Q14137	MARV_VP35		1	sp|Q14137|BOP1_HUMAN	746	BOP1_HUMAN	82060
FU000445	Q14146	MARV_VP35		1	sp|Q14146|URB2_HUMAN	1524	URB2_HUMAN	167640
FU000445	Q14157	MARV_VP35		1	sp|Q14157|UBP2L_HUMAN	1087	UBP2L_HUMAN	119570
FU000445	Q14247	MARV_VP35		9	sp|Q14247|SRC8_HUMAN	550	SRC8_HUMAN	60500
FU000445	Q14257	MARV_VP35		2	sp|Q14257|RCN2_HUMAN	317	RCN2_HUMAN	34870
FU000445	Q14331	MARV_VP35		5	sp|Q14331|FRG1_HUMAN	258	FRG1_HUMAN	28380
FU000445	Q14444	MARV_VP35		6	sp|Q14444|CAPR1_HUMAN	709	CAPR1_HUMAN	77990
FU000445	Q14498	MARV_VP35		36	sp|Q14498|RBM39_HUMAN	530	RBM39_HUMAN	58300
FU000445	Q14677	MARV_VP35		1	sp|Q14677|EPN4_HUMAN	625	EPN4_HUMAN	68750
FU000445	Q14684	MARV_VP35		39	sp|Q14684|RRP1B_HUMAN	758	RRP1B_HUMAN	83380
FU000445	Q14686	MARV_VP35		1	sp|Q14686|NCOA6_HUMAN	2063	NCOA6_HUMAN	226930
FU000445	Q14690	MARV_VP35		47	sp|Q14690|RRP5_HUMAN	1871	RRP5_HUMAN	205810
FU000445	Q14807	MARV_VP35		2	sp|Q14807|KIF22_HUMAN	665	KIF22_HUMAN	73150
FU000445	Q14978	MARV_VP35		11	sp|Q14978|NOLC1_HUMAN	699	NOLC1_HUMAN	76890
FU000445	Q14980	MARV_VP35		3	sp|Q14980|NUMA1_HUMAN	2115	NUMA1_HUMAN	232650
FU000445	Q15024	MARV_VP35		4	sp|Q15024|EXOS7_HUMAN	291	EXOS7_HUMAN	32010
FU000445	Q15029	MARV_VP35		2	sp|Q15029|U5S1_HUMAN	972	U5S1_HUMAN	106920
FU000445	Q15050	MARV_VP35		3	sp|Q15050|RRS1_HUMAN	365	RRS1_HUMAN	40150
FU000445	Q15084	MARV_VP35		3	sp|Q15084|PDIA6_HUMAN	440	PDIA6_HUMAN	48400
FU000445	Q15181	MARV_VP35		2	sp|Q15181|IPYR_HUMAN	289	IPYR_HUMAN	31790
FU000445	Q15233	MARV_VP35		5	sp|Q15233|NONO_HUMAN	471	NONO_HUMAN	51810
FU000445	Q15269	MARV_VP35		2	sp|Q15269|PWP2_HUMAN	919	PWP2_HUMAN	101090
FU000445	Q15287	MARV_VP35		5	sp|Q15287|RNPS1_HUMAN	305	RNPS1_HUMAN	33550
FU000445	Q15361	MARV_VP35		3	sp|Q15361|TTF1_HUMAN	905	TTF1_HUMAN	99550
FU000445	Q15365	MARV_VP35		16	sp|Q15365|PCBP1_HUMAN	356	PCBP1_HUMAN	39160
FU000445	Q15366	MARV_VP35		9	sp|Q15366|PCBP2_HUMAN	365	PCBP2_HUMAN	40150
FU000445	Q15369	MARV_VP35		2	sp|Q15369|ELOC_HUMAN	112	ELOC_HUMAN	12320
FU000445	Q15393	MARV_VP35		17	sp|Q15393|SF3B3_HUMAN	1217	SF3B3_HUMAN	133870
FU000445	Q15397	MARV_VP35		8	sp|Q15397|PUM3_HUMAN	648	PUM3_HUMAN	71280
FU000445	Q15417	MARV_VP35		7	sp|Q15417|CNN3_HUMAN	329	CNN3_HUMAN	36190
FU000445	Q15427	MARV_VP35		2	sp|Q15427|SF3B4_HUMAN	424	SF3B4_HUMAN	46640
FU000445	Q15464	MARV_VP35		3	sp|Q15464|SHB_HUMAN	509	SHB_HUMAN	55990
FU000445	Q15633	MARV_VP35		5	sp|Q15633|TRBP2_HUMAN	366	TRBP2_HUMAN	40260
FU000445	Q15637	MARV_VP35		20	sp|Q15637|SF01_HUMAN	639	SF01_HUMAN	70290
FU000445	Q15654	MARV_VP35		3	sp|Q15654|TRIP6_HUMAN	476	TRIP6_HUMAN	52360
FU000445	Q15717	MARV_VP35		1	sp|Q15717|ELAV1_HUMAN	326	ELAV1_HUMAN	35860
FU000445	Q15843	MARV_VP35		1	sp|Q15843|NEDD8_HUMAN	81	NEDD8_HUMAN	8910
FU000445	Q16527	MARV_VP35		19	sp|Q16527|CSRP2_HUMAN	193	CSRP2_HUMAN	21230
FU000445	Q16581	MARV_VP35		1	sp|Q16581|C3AR_HUMAN	482	C3AR_HUMAN	53020
FU000445	Q16629	MARV_VP35		3	sp|Q16629|SRSF7_HUMAN	238	SRSF7_HUMAN	26180
FU000445	Q16630	MARV_VP35		3	sp|Q16630|CPSF6_HUMAN	551	CPSF6_HUMAN	60610
FU000445	Q16775	MARV_VP35		2	sp|Q16775|GLO2_HUMAN	308	GLO2_HUMAN	33880
FU000445	Q1ED39	MARV_VP35		8	sp|Q1ED39|KNOP1_HUMAN	458	KNOP1_HUMAN	50380
FU000445	Q2NL82	MARV_VP35		2	sp|Q2NL82|TSR1_HUMAN	804	TSR1_HUMAN	88440
FU000445	Q2TBE0	MARV_VP35		5	sp|Q2TBE0|C19L2_HUMAN	894	C19L2_HUMAN	98340
FU000445	Q32NC0	MARV_VP35		1	sp|Q32NC0|CR021_HUMAN	220	CR021_HUMAN	24200
FU000445	Q3MHD2	MARV_VP35		2	sp|Q3MHD2|LSM12_HUMAN	195	LSM12_HUMAN	21450
FU000445	Q3ZCM7	MARV_VP35		6	sp|Q3ZCM7|TBB8_HUMAN	444	TBB8_HUMAN	48840
FU000445	Q49A26	MARV_VP35		5	sp|Q49A26|GLYR1_HUMAN	553	GLYR1_HUMAN	60830
FU000445	Q4G0J3	MARV_VP35		2	sp|Q4G0J3|LARP7_HUMAN	582	LARP7_HUMAN	64020
FU000445	Q5BKY9	MARV_VP35		6	sp|Q5BKY9|F133B_HUMAN	247	F133B_HUMAN	27170
FU000445	Q5BKZ1	MARV_VP35		3	sp|Q5BKZ1|ZN326_HUMAN	582	ZN326_HUMAN	64020
FU000445	Q5C9Z4	MARV_VP35		1	sp|Q5C9Z4|NOM1_HUMAN	860	NOM1_HUMAN	94600
FU000445	Q5JTH9	MARV_VP35		8	sp|Q5JTH9|RRP12_HUMAN	1297	RRP12_HUMAN	142670
FU000445	Q5RKV6	MARV_VP35		4	sp|Q5RKV6|EXOS6_HUMAN	272	EXOS6_HUMAN	29920
FU000445	Q5SQI0	MARV_VP35		2	sp|Q5SQI0|ATAT_HUMAN	421	ATAT_HUMAN	46310
FU000445	Q5SSJ5	MARV_VP35		7	sp|Q5SSJ5|HP1B3_HUMAN	553	HP1B3_HUMAN	60830
FU000445	Q5T3I0	MARV_VP35		18	sp|Q5T3I0|GPTC4_HUMAN	446	GPTC4_HUMAN	49060
FU000445	Q5T440	MARV_VP35		7	sp|Q5T440|CAF17_HUMAN	356	CAF17_HUMAN	39160
FU000445	Q5TAX3	MARV_VP35		1	sp|Q5TAX3|TUT4_HUMAN	1644	TUT4_HUMAN	180840
FU000445	Q5VTB9	MARV_VP35		8	sp|Q5VTB9|RN220_HUMAN	566	RN220_HUMAN	62260
FU000445	Q5VTL8	MARV_VP35		17	sp|Q5VTL8|PR38B_HUMAN	546	PR38B_HUMAN	60060
FU000445	Q5W111	MARV_VP35		1	sp|Q5W111|SPRY7_HUMAN	196	SPRY7_HUMAN	21560
FU000445	Q66PJ3	MARV_VP35		3	sp|Q66PJ3|AR6P4_HUMAN	421	AR6P4_HUMAN	46310
FU000445	Q68D10	MARV_VP35		1	sp|Q68D10|SPT2_HUMAN	685	SPT2_HUMAN	75350
FU000445	Q6DKI1	MARV_VP35		2	sp|Q6DKI1|RL7L_HUMAN	246	RL7L_HUMAN	27060
FU000445	Q6FI81	MARV_VP35		3	sp|Q6FI81|CPIN1_HUMAN	312	CPIN1_HUMAN	34320
FU000445	Q6IQ49	MARV_VP35		1	sp|Q6IQ49|SDE2_HUMAN	451	SDE2_HUMAN	49610
FU000445	Q6NW34	MARV_VP35		2	sp|Q6NW34|NEPRO_HUMAN	567	NEPRO_HUMAN	62370
FU000445	Q6P1L8	MARV_VP35		11	sp|Q6P1L8|RM14_HUMAN	145	RM14_HUMAN	15950
FU000445	Q6P1Q9	MARV_VP35		1	sp|Q6P1Q9|MET2B_HUMAN	378	MET2B_HUMAN	41580
FU000445	Q6P2Q9	MARV_VP35		6	sp|Q6P2Q9|PRP8_HUMAN	2335	PRP8_HUMAN	256850
FU000445	Q6P5R6	MARV_VP35		4	sp|Q6P5R6|RL22L_HUMAN	122	RL22L_HUMAN	13420
FU000445	Q6PCE3	MARV_VP35		1	sp|Q6PCE3|PGM2L_HUMAN	622	PGM2L_HUMAN	68420
FU000445	Q6PK04	MARV_VP35		3	sp|Q6PK04|CC137_HUMAN	289	CC137_HUMAN	31790
FU000445	Q6PKG0	MARV_VP35		11	sp|Q6PKG0|LARP1_HUMAN	1096	LARP1_HUMAN	120560
FU000445	Q6UN15	MARV_VP35		1	sp|Q6UN15|FIP1_HUMAN	594	FIP1_HUMAN	65340
FU000445	Q6Y7W6	MARV_VP35		1	sp|Q6Y7W6|GGYF2_HUMAN	1299	GGYF2_HUMAN	142890
FU000445	Q6ZN17	MARV_VP35		3	sp|Q6ZN17|LN28B_HUMAN	250	LN28B_HUMAN	27500
FU000445	Q70Z53	MARV_VP35		6	sp|Q70Z53|F10C1_HUMAN	315	F10C1_HUMAN	34650
FU000445	Q71UM5	MARV_VP35		6	sp|Q71UM5|RS27L_HUMAN	84	RS27L_HUMAN	9240
FU000445	Q7L014	MARV_VP35		8	sp|Q7L014|DDX46_HUMAN	1031	DDX46_HUMAN	113410
FU000445	Q7L2E3	MARV_VP35		29	sp|Q7L2E3|DHX30_HUMAN	1194	DHX30_HUMAN	131340
FU000445	Q7L3T8	MARV_VP35		1	sp|Q7L3T8|SYPM_HUMAN	475	SYPM_HUMAN	52250
FU000445	Q7L4I2	MARV_VP35		16	sp|Q7L4I2|RSRC2_HUMAN	434	RSRC2_HUMAN	47740
FU000445	Q7RTV0	MARV_VP35		2	sp|Q7RTV0|PHF5A_HUMAN	110	PHF5A_HUMAN	12100
FU000445	Q7Z2T5	MARV_VP35		7	sp|Q7Z2T5|TRM1L_HUMAN	733	TRM1L_HUMAN	80630
FU000445	Q7Z2W4	MARV_VP35		29	sp|Q7Z2W4|ZCCHV_HUMAN	902	ZCCHV_HUMAN	99220
FU000445	Q7Z417	MARV_VP35		3	sp|Q7Z417|NUFP2_HUMAN	695	NUFP2_HUMAN	76450
FU000445	Q7Z5L9	MARV_VP35		11	sp|Q7Z5L9|I2BP2_HUMAN	587	I2BP2_HUMAN	64570
FU000445	Q7Z7K0	MARV_VP35		4	sp|Q7Z7K0|COXM1_HUMAN	106	COXM1_HUMAN	11660
FU000445	Q7Z7K6	MARV_VP35		10	sp|Q7Z7K6|CENPV_HUMAN	275	CENPV_HUMAN	30250
FU000445	Q86SX6	MARV_VP35		4	sp|Q86SX6|GLRX5_HUMAN	157	GLRX5_HUMAN	17270
FU000445	Q86U42	MARV_VP35		3	sp|Q86U42|PABP2_HUMAN	306	PABP2_HUMAN	33660
FU000445	Q86U90	MARV_VP35		5	sp|Q86U90|YRDC_HUMAN	279	YRDC_HUMAN	30690
FU000445	Q86UE4	MARV_VP35		11	sp|Q86UE4|LYRIC_HUMAN	582	LYRIC_HUMAN	64020
FU000445	Q86UK7	MARV_VP35		2	sp|Q86UK7|ZN598_HUMAN	904	ZN598_HUMAN	99440
FU000445	Q86UP2	MARV_VP35		1	sp|Q86UP2|KTN1_HUMAN	1357	KTN1_HUMAN	149270
FU000445	Q86V81	MARV_VP35		5	sp|Q86V81|THOC4_HUMAN	257	THOC4_HUMAN	28270
FU000445	Q86WW8	MARV_VP35		1	sp|Q86WW8|COA5_HUMAN	74	COA5_HUMAN	8140
FU000445	Q8IWQ3	MARV_VP35		2	sp|Q8IWQ3|BRSK2_HUMAN	736	BRSK2_HUMAN	80960
FU000445	Q8IWS0	MARV_VP35		12	sp|Q8IWS0|PHF6_HUMAN	365	PHF6_HUMAN	40150
FU000445	Q8IWX8	MARV_VP35		31	sp|Q8IWX8|CHERP_HUMAN	916	CHERP_HUMAN	100760
FU000445	Q8IWZ3	MARV_VP35		2	sp|Q8IWZ3|ANKH1_HUMAN	2542	ANKH1_HUMAN	279620
FU000445	Q8IX01	MARV_VP35		6	sp|Q8IX01|SUGP2_HUMAN	1082	SUGP2_HUMAN	119020
FU000445	Q8IXB1	MARV_VP35		20	sp|Q8IXB1|DJC10_HUMAN	793	DJC10_HUMAN	87230
FU000445	Q8IY67	MARV_VP35		1	sp|Q8IY67|RAVR1_HUMAN	606	RAVR1_HUMAN	66660
FU000445	Q8IY81	MARV_VP35		14	sp|Q8IY81|SPB1_HUMAN	847	SPB1_HUMAN	93170
FU000445	Q8IYB3	MARV_VP35		1	sp|Q8IYB3|SRRM1_HUMAN	904	SRRM1_HUMAN	99440
FU000445	Q8IYB5	MARV_VP35		2	sp|Q8IYB5|SMAP1_HUMAN	467	SMAP1_HUMAN	51370
FU000445	Q8IYN2	MARV_VP35		1	sp|Q8IYN2|TCAL8_HUMAN	117	TCAL8_HUMAN	12870
FU000445	Q8IZH2	MARV_VP35		4	sp|Q8IZH2|XRN1_HUMAN	1706	XRN1_HUMAN	187660
FU000445	Q8IZL8	MARV_VP35		2	sp|Q8IZL8|PELP1_HUMAN	1130	PELP1_HUMAN	124300
FU000445	Q8IZQ5	MARV_VP35		2	sp|Q8IZQ5|SELH_HUMAN	122	SELH_HUMAN	13420
FU000445	Q8N1G4	MARV_VP35		1	sp|Q8N1G4|LRC47_HUMAN	583	LRC47_HUMAN	64130
FU000445	Q8N5F7	MARV_VP35		7	sp|Q8N5F7|NKAP_HUMAN	415	NKAP_HUMAN	45650
FU000445	Q8N8A6	MARV_VP35		5	sp|Q8N8A6|DDX51_HUMAN	666	DDX51_HUMAN	73260
FU000445	Q8N9Q2	MARV_VP35		18	sp|Q8N9Q2|SR1IP_HUMAN	155	SR1IP_HUMAN	17050
FU000445	Q8N9T8	MARV_VP35		5	sp|Q8N9T8|KRI1_HUMAN	703	KRI1_HUMAN	77330
FU000445	Q8NAV1	MARV_VP35		4	sp|Q8NAV1|PR38A_HUMAN	312	PR38A_HUMAN	34320
FU000445	Q8NBS9	MARV_VP35		11	sp|Q8NBS9|TXND5_HUMAN	432	TXND5_HUMAN	47520
FU000445	Q8NC51	MARV_VP35		9	sp|Q8NC51|PAIRB_HUMAN	408	PAIRB_HUMAN	44880
FU000445	Q8ND56	MARV_VP35		2	sp|Q8ND56|LS14A_HUMAN	463	LS14A_HUMAN	50930
FU000445	Q8NE71	MARV_VP35		7	sp|Q8NE71|ABCF1_HUMAN	845	ABCF1_HUMAN	92950
FU000445	Q8NEJ9	MARV_VP35		1	sp|Q8NEJ9|NGDN_HUMAN	315	NGDN_HUMAN	34650
FU000445	Q8NEZ5	MARV_VP35		3	sp|Q8NEZ5|FBX22_HUMAN	403	FBX22_HUMAN	44330
FU000445	Q8NFW8	MARV_VP35		2	sp|Q8NFW8|NEUA_HUMAN	434	NEUA_HUMAN	47740
FU000445	Q8NI36	MARV_VP35		3	sp|Q8NI36|WDR36_HUMAN	951	WDR36_HUMAN	104610
FU000445	Q8NI60	MARV_VP35		1	sp|Q8NI60|COQ8A_HUMAN	647	COQ8A_HUMAN	71170
FU000445	Q8TA86	MARV_VP35		20	sp|Q8TA86|RP9_HUMAN	221	RP9_HUMAN	24310
FU000445	Q8TDD1	MARV_VP35		11	sp|Q8TDD1|DDX54_HUMAN	881	DDX54_HUMAN	96910
FU000445	Q8TDN6	MARV_VP35		19	sp|Q8TDN6|BRX1_HUMAN	353	BRX1_HUMAN	38830
FU000445	Q8WTT2	MARV_VP35		16	sp|Q8WTT2|NOC3L_HUMAN	800	NOC3L_HUMAN	88000
FU000445	Q8WUA2	MARV_VP35		10	sp|Q8WUA2|PPIL4_HUMAN	492	PPIL4_HUMAN	54120
FU000445	Q8WUM4	MARV_VP35		1	sp|Q8WUM4|PDC6I_HUMAN	868	PDC6I_HUMAN	95480
FU000445	Q8WVK2	MARV_VP35		14	sp|Q8WVK2|SNR27_HUMAN	155	SNR27_HUMAN	17050
FU000445	Q8WVM8	MARV_VP35		1	sp|Q8WVM8|SCFD1_HUMAN	642	SCFD1_HUMAN	70620
FU000445	Q8WWK9	MARV_VP35		1	sp|Q8WWK9|CKAP2_HUMAN	683	CKAP2_HUMAN	75130
FU000445	Q8WWM7	MARV_VP35		5	sp|Q8WWM7|ATX2L_HUMAN	1075	ATX2L_HUMAN	118250
FU000445	Q8WWX9	MARV_VP35		1	sp|Q8WWX9|SELM_HUMAN	145	SELM_HUMAN	15950
FU000445	Q8WZ42	MARV_VP35		1	sp|Q8WZ42|TITIN_HUMAN	34350	TITIN_HUMAN	3778500
FU000445	Q92499	MARV_VP35		1	sp|Q92499|DDX1_HUMAN	740	DDX1_HUMAN	81400
FU000445	Q92522	MARV_VP35		15	sp|Q92522|H1X_HUMAN	213	H1X_HUMAN	23430
FU000445	Q92841	MARV_VP35		16	sp|Q92841|DDX17_HUMAN	729	DDX17_HUMAN	80190
FU000445	Q92900	MARV_VP35		2	sp|Q92900|RENT1_HUMAN	1129	RENT1_HUMAN	124190
